birth_date,terms_conditions,date_exp_token,type_independent_activity_id,incomes,extra_incomes,familiar_debts,is_tax_return,region_id,name,name.1,viability,is_selected
1985-09-24,1,2022-10-14 20:52:05.0,7,4000000,0,0,1,26.0,"agriculture, livestock, hunting, forestry fishing",independent,0,0
1991-06-10,1,2022-11-01 16:24:29.0,7,30000000,0,0,1,2.0,"agriculture, livestock, hunting, forestry fishing",independent,1,1
1975-12-05,1,2022-11-02 19:46:02.0,7,4000000,0,0,0,26.0,"agriculture, livestock, hunting, forestry fishing",independent,0,0
1961-05-21,1,2022-11-07 17:42:01.0,7,40000000,0,0,1,26.0,"agriculture, livestock, hunting, forestry fishing",independent,0,0
1992-03-18,1,2022-11-08 17:33:25.0,7,15000000,0,0,0,26.0,"agriculture, livestock, hunting, forestry fishing",independent,0,0
1986-04-01,1,2022-12-08 01:11:50.0,7,15000000,0,0,1,26.0,"agriculture, livestock, hunting, forestry fishing",independent,0,0
1982-05-03,1,2022-12-09 21:12:24.0,7,189000000,0,200000,1,37.0,"agriculture, livestock, hunting, forestry fishing",independent,0,0
1985-12-25,0,,7,15000000,0,100000,1,,"agriculture, livestock, hunting, forestry fishing",independent,0,0
1984-04-19,1,2023-01-31 23:16:38.0,7,10000000,0,0,0,1.0,"agriculture, livestock, hunting, forestry fishing",independent,1,0
2000-02-15,0,,7,20000000,0,500000,0,,"agriculture, livestock, hunting, forestry fishing",independent,1,1
2000-01-20,1,2023-02-13 23:02:20.0,7,1650000,0,0,0,1.0,"agriculture, livestock, hunting, forestry fishing",independent,1,0
1963-09-17,1,2023-02-14 21:35:38.0,7,17000000,0,1000000,0,5.0,"agriculture, livestock, hunting, forestry fishing",independent,0,0
1989-05-26,1,2023-02-15 16:47:26.0,7,1600000,0,0,0,1.0,"agriculture, livestock, hunting, forestry fishing",independent,0,0
1984-07-06,1,2023-03-24 15:41:12.0,7,12000000,0,200000,1,1.0,"agriculture, livestock, hunting, forestry fishing",independent,0,0
1981-02-18,0,,7,7500000,0,300000,1,,"agriculture, livestock, hunting, forestry fishing",independent,1,1
1987-08-13,1,2023-03-28 21:00:58.0,7,6000000,0,400000,0,1.0,"agriculture, livestock, hunting, forestry fishing",independent,1,0
1986-05-09,0,,7,238000000,0,1000000,1,,"agriculture, livestock, hunting, forestry fishing",independent,0,1
1960-10-06,1,2023-04-04 20:04:14.0,7,25000000,0,0,1,7.0,"agriculture, livestock, hunting, forestry fishing",independent,0,0
1993-05-06,0,,7,39723854,0,300000,0,,"agriculture, livestock, hunting, forestry fishing",independent,1,1
1958-10-13,0,,7,34776583,0,500000,1,,"agriculture, livestock, hunting, forestry fishing",independent,1,1
1994-11-06,1,2023-04-17 22:38:25.0,7,6000000,0,0,1,1340.0,"agriculture, livestock, hunting, forestry fishing",independent,0,0
1976-05-21,1,2023-04-24 23:00:28.0,7,14000000,0,0,1,1.0,"agriculture, livestock, hunting, forestry fishing",independent,0,0
1955-05-20,1,2023-04-27 21:26:19.0,7,5000000,0,0,0,1.0,"agriculture, livestock, hunting, forestry fishing",independent,0,0
1984-09-08,0,,7,20700000,0,300000,1,,"agriculture, livestock, hunting, forestry fishing",independent,1,1
1988-02-05,1,2023-05-11 13:28:58.0,7,25000000,0,0,0,1.0,"agriculture, livestock, hunting, forestry fishing",independent,0,0
1981-01-01,0,,7,4900000,0,200000,1,,"agriculture, livestock, hunting, forestry fishing",independent,1,1
1984-12-27,1,2023-05-17 16:58:26.0,7,25000000,0,1000000,1,26.0,"agriculture, livestock, hunting, forestry fishing",independent,0,1
1985-05-01,1,2023-05-28 17:57:34.0,7,8000000,0,0,0,1.0,"agriculture, livestock, hunting, forestry fishing",independent,1,1
,1,,11,5500000,0,0,0,,manufacture,independent,1,0
,1,,11,5000000,0,0,0,,manufacture,independent,1,0
,1,,11,3500000,0,0,0,,manufacture,independent,1,0
1983-10-06,1,,11,20000000,0,0,1,,manufacture,independent,0,0
1981-07-10,1,,11,20000000,0,0,1,,manufacture,independent,1,0
1991-03-01,1,,11,100000000,0,0,1,,manufacture,independent,1,0
1983-12-31,1,,11,19000000,0,0,1,,manufacture,independent,1,0
1964-12-25,1,,11,3500000,0,0,0,,manufacture,independent,1,0
1963-05-17,1,,11,6000000,0,500000,1,,manufacture,independent,1,1
1984-11-27,1,,11,13000000,0,0,1,2.0,manufacture,independent,1,0
1985-09-05,1,,11,18000000,0,300000,1,1.0,manufacture,independent,1,0
1981-07-06,1,,11,4000000,0,0,0,2.0,manufacture,independent,1,0
1965-04-11,1,,11,60000000,0,0,1,1.0,manufacture,independent,0,0
1987-08-13,1,2022-10-12 16:23:04.0,11,6000000,0,0,1,13.0,manufacture,independent,0,0
1978-03-23,0,,11,28000000,0,300000,1,,manufacture,independent,1,1
1968-11-22,1,2022-10-19 20:41:38.0,11,40000000,0,0,1,2.0,manufacture,independent,0,0
1975-02-21,1,2022-10-19 22:51:31.0,11,2200000,0,0,0,27.0,manufacture,independent,0,0
1969-10-18,1,2022-10-22 23:38:12.0,11,12000000,0,0,1,26.0,manufacture,independent,0,0
1962-07-26,0,,11,25000000,0,1000000,1,,manufacture,independent,0,0
2002-06-28,0,,11,16000000,0,300000,1,,manufacture,independent,1,1
1986-06-03,1,2022-11-10 23:54:46.0,11,100000000,0,0,0,12.0,manufacture,independent,0,0
1966-01-03,1,2022-11-10 23:54:47.0,11,5000000,0,0,1,12.0,manufacture,independent,0,0
1990-02-28,0,,11,40000000,0,1000000,1,,manufacture,independent,1,1
1981-10-08,0,,11,70000000,0,300000,1,,manufacture,independent,1,1
1995-01-24,0,,11,37000000,0,300000,1,,manufacture,independent,1,1
1979-12-03,1,2022-11-21 20:29:49.0,11,70000000,0,0,1,2.0,manufacture,independent,0,0
1986-05-19,1,2022-11-22 21:03:22.0,11,4000000,0,0,1,1.0,manufacture,independent,0,0
1968-02-11,1,2022-11-23 23:00:14.0,11,1000000000,0,0,1,2.0,manufacture,independent,1,0
2003-11-06,0,,11,6000000,0,0,1,,manufacture,independent,1,1
1970-01-30,1,2022-11-29 17:26:23.0,11,15000000,0,0,1,2.0,manufacture,independent,1,0
2002-09-22,1,2022-11-30 20:01:27.0,11,20000000,0,0,1,2.0,manufacture,independent,1,0
1958-03-04,1,2022-12-07 22:18:28.0,11,5400000,0,300000,0,26.0,manufacture,independent,1,1
1959-12-06,1,2022-12-13 16:36:40.0,11,8000000,0,0,1,1.0,manufacture,independent,0,0
1984-12-06,0,,11,9000000,0,900000,1,,manufacture,independent,1,1
1981-07-20,1,2022-12-20 00:47:22.0,11,4000000,0,0,1,2.0,manufacture,independent,1,0
1969-02-26,1,2023-01-08 13:47:16.0,11,6000000,0,0,0,1.0,manufacture,independent,1,0
1992-01-07,0,,11,9000000,0,900000,1,,manufacture,independent,1,1
1999-03-17,1,2023-01-16 22:20:18.0,11,12000000,0,0,1,37.0,manufacture,independent,1,0
1990-01-10,1,2023-01-23 19:43:08.0,11,46900000,0,100000,1,2.0,manufacture,independent,1,1
1977-03-25,1,2023-01-23 20:32:43.0,11,40000000,0,0,1,2.0,manufacture,independent,0,0
1968-06-03,1,2023-01-25 16:49:22.0,11,25000000,0,0,1,2.0,manufacture,independent,1,0
1963-11-13,1,2023-01-26 20:27:23.0,11,32166000,0,100000,1,2.0,manufacture,independent,1,0
1973-03-14,0,,11,32000000,0,100000,1,,manufacture,independent,1,1
1977-12-19,0,,11,10000000,0,100000,1,,manufacture,independent,1,1
1967-11-23,1,2023-02-08 14:58:52.0,11,5200000,0,1000000,1,2.0,manufacture,independent,0,0
1962-08-27,0,,11,20000000,0,500000,0,,manufacture,independent,1,1
1987-07-22,1,2023-02-14 21:10:56.0,11,3000000,0,0,0,15.0,manufacture,independent,1,0
1990-04-06,1,2023-02-15 15:59:15.0,11,40000000,0,700000,0,13.0,manufacture,independent,0,0
1986-08-20,1,2023-02-23 15:14:46.0,11,10000000,0,50000,1,2.0,manufacture,independent,0,0
1972-12-24,1,2023-02-23 23:11:32.0,11,30000000,0,300000,1,1.0,manufacture,independent,1,0
1985-07-15,1,2023-02-24 16:28:59.0,11,33000000,0,0,1,1.0,manufacture,independent,1,0
2000-01-07,1,2023-03-04 18:58:02.0,11,10000000,0,0,1,1.0,manufacture,independent,1,0
1978-11-08,1,2023-03-21 14:14:17.0,11,5802903,0,1000000,1,7.0,manufacture,independent,0,1
1989-04-26,1,2023-03-22 19:24:05.0,11,30000000,0,0,1,2.0,manufacture,independent,1,0
1978-09-20,1,2023-03-23 17:05:26.0,11,45000000,0,0,1,1.0,manufacture,independent,0,0
1980-02-09,1,2023-04-04 20:13:52.0,11,120000000,0,1000000,1,26.0,manufacture,independent,0,0
1985-11-21,1,2023-04-13 17:20:06.0,11,87046285,0,0,1,2.0,manufacture,independent,0,0
1998-11-30,0,,11,12725733,0,500000,1,,manufacture,independent,1,1
1963-10-31,1,2023-04-26 23:31:45.0,11,12000000,0,0,1,1.0,manufacture,independent,0,0
1992-09-22,1,2023-04-28 20:15:23.0,11,12000000,0,0,1,1.0,manufacture,independent,1,0
2002-07-29,1,2023-05-04 14:57:48.0,11,4500000,0,1000000,0,26.0,manufacture,independent,0,0
2004-05-11,1,2023-05-04 20:36:30.0,11,20000000,0,1000000,1,1.0,manufacture,independent,0,0
1954-11-29,1,2023-05-05 14:14:19.0,11,3000000,0,300000,0,1.0,manufacture,independent,0,0
1971-06-15,1,2023-05-05 19:28:11.0,11,32219223,0,0,1,1.0,manufacture,independent,1,0
1978-07-18,0,,11,73350000,0,1000000,1,,manufacture,independent,1,1
1991-11-22,0,,11,200000000,0,600000,1,,manufacture,independent,1,1
1973-07-02,0,,11,78297572,0,300000,1,,manufacture,independent,1,1
1985-10-13,1,2023-05-11 14:28:44.0,11,25000000,0,0,1,1.0,manufacture,independent,1,0
1977-04-09,1,2023-05-25 18:49:55.0,11,5000000,0,10000,0,13.0,manufacture,independent,1,0
1986-03-02,1,2023-05-11 21:28:37.0,11,29719000,0,200000,1,26.0,manufacture,independent,1,0
1995-03-24,1,,12,3700000,0,0,0,1.0,real state activitys,employee,1,0
1947-01-01,0,,12,0,0,0,0,,real state activitys,employee,1,1
1983-04-30,0,,12,3200000,0,120000,0,,real state activitys,employee,1,1
1970-01-28,1,,12,82334000,0,100000,1,,real state activitys,independent,0,0
1963-02-15,1,,12,2500000,0,0,0,1.0,real state activitys,independent,1,1
1996-07-22,1,,12,5700000,0,0,1,,real state activitys,independent,0,0
1973-05-20,1,,12,8000000,0,0,1,,real state activitys,independent,1,0
1982-11-09,1,,12,3000000,0,300000,0,1.0,real state activitys,independent,1,1
1975-11-08,1,,12,8300000,0,0,1,1.0,real state activitys,independent,0,0
1979-06-21,1,,12,50000000,0,5000000,1,1.0,real state activitys,independent,0,0
1977-04-04,1,,12,60000000,0,0,1,1.0,real state activitys,independent,0,0
1965-12-04,1,2022-10-14 17:59:13.0,12,1000000,0,0,0,1.0,real state activitys,independent,0,0
1991-08-04,1,2022-10-18 15:10:36.0,12,25000000,0,0,1,12.0,real state activitys,independent,0,0
1968-09-26,1,2022-10-18 19:30:29.0,12,8500000,0,890000,1,1.0,real state activitys,independent,0,0
1997-05-04,0,,12,12602506,0,25000,1,,real state activitys,independent,1,0
1967-03-11,1,2022-10-19 17:31:32.0,12,25000000,0,0,1,1.0,real state activitys,independent,1,0
1995-01-08,1,2022-10-21 14:34:20.0,12,4000000,0,0,0,1.0,real state activitys,independent,1,1
1991-07-30,1,2022-10-26 03:57:18.0,12,8000000,0,500000,1,6.0,real state activitys,independent,1,0
1971-04-16,1,2022-10-26 04:11:02.0,12,6000000,0,0,1,6.0,real state activitys,independent,0,0
1979-09-22,0,,12,3900000,0,200000,1,,real state activitys,independent,1,1
1969-11-17,1,2022-11-09 21:28:20.0,12,17000000,0,0,1,1.0,real state activitys,independent,1,0
1970-08-04,1,2022-11-17 17:25:28.0,12,5000000,0,0,0,6.0,real state activitys,independent,1,1
1980-06-08,1,2022-11-17 20:24:25.0,12,70000000,0,0,0,2.0,real state activitys,independent,0,0
1989-11-17,1,2022-11-17 20:53:20.0,12,10000000,0,10000000,1,2.0,real state activitys,independent,1,0
1984-04-03,1,2022-11-18 16:26:56.0,12,6000000,0,0,0,26.0,real state activitys,independent,0,0
1981-10-24,1,2022-11-18 19:03:17.0,12,7000000,0,0,1,2.0,real state activitys,independent,0,0
1978-11-09,1,2022-11-19 12:16:41.0,12,6000000,0,0,1,2.0,real state activitys,independent,1,0
1975-02-28,1,2022-11-19 18:03:50.0,12,8000000,0,400000,1,26.0,real state activitys,independent,1,1
1976-08-28,1,2022-11-21 13:57:34.0,12,3500000,0,800000,1,13.0,real state activitys,independent,0,0
1996-09-22,1,2022-11-22 15:48:17.0,12,7000000,0,0,0,1.0,real state activitys,independent,1,0
1992-07-16,1,2022-11-22 22:33:08.0,12,9000000,0,0,1,26.0,real state activitys,independent,0,0
1964-08-29,1,2022-11-23 01:41:09.0,12,4500000,0,0,0,1.0,real state activitys,independent,0,0
2003-03-05,1,2022-11-24 02:29:15.0,12,2000000,0,0,0,11.0,real state activitys,independent,1,1
1971-05-03,1,2022-11-28 22:24:37.0,12,40000000,0,0,1,1.0,real state activitys,independent,1,0
1984-02-28,1,2022-11-30 15:25:21.0,12,5000000,0,0,0,19.0,real state activitys,independent,1,0
1971-04-08,0,,12,31000000,0,2000000,1,,real state activitys,independent,1,1
1951-04-07,0,,12,15000000,0,500000,1,,real state activitys,independent,1,1
1988-05-09,1,2022-12-01 13:59:56.0,12,100000000,0,0,1,1.0,real state activitys,independent,1,0
1979-10-21,1,2022-12-02 17:13:23.0,12,5000000,0,0,1,1.0,real state activitys,independent,1,0
1975-03-25,1,2022-12-02 21:53:32.0,12,5000000,0,0,1,1.0,real state activitys,independent,1,0
1983-01-13,1,2022-12-08 17:16:29.0,12,2250000,0,0,0,13.0,real state activitys,independent,0,0
1955-03-19,1,2022-12-09 22:48:15.0,12,25000000,0,0,1,37.0,real state activitys,independent,1,0
1977-02-16,1,2023-01-16 21:24:31.0,12,41000000,0,0,1,2.0,real state activitys,independent,0,0
1979-11-12,1,2022-12-21 01:10:42.0,12,3500000,0,0,1,13.0,real state activitys,independent,0,0
1985-02-16,1,2022-12-29 13:54:50.0,12,8000000,0,0,1,2.0,real state activitys,independent,1,0
1990-02-24,1,2022-12-29 19:28:20.0,12,21083333,0,2000000,1,2.0,real state activitys,independent,1,1
1965-11-12,1,2022-12-30 22:09:59.0,12,22000000,0,400000,1,2.0,real state activitys,independent,0,1
1991-03-18,1,2023-01-10 18:35:31.0,12,5500000,0,500000,1,2.0,real state activitys,independent,0,0
1980-12-23,1,2023-01-13 22:52:32.0,12,5500000,0,500000,1,2.0,real state activitys,independent,0,0
1985-10-18,1,2023-01-12 20:53:04.0,12,10000000,0,0,1,1.0,real state activitys,independent,1,0
1992-10-05,1,2023-01-13 15:03:48.0,12,16500084,0,500000,1,1.0,real state activitys,independent,0,0
1967-06-29,0,,12,3269500,0,1000000,1,,real state activitys,independent,1,1
1973-01-29,0,,12,14535000,0,14353000,1,,real state activitys,independent,1,1
1981-01-24,1,2023-01-19 21:17:01.0,12,3000000,0,0,0,1.0,real state activitys,independent,0,0
1991-09-03,1,2023-01-23 14:00:23.0,12,2000000,0,1000000,0,1.0,real state activitys,independent,1,1
1971-08-09,1,2023-01-23 16:35:19.0,12,5746662,0,200000,1,3.0,real state activitys,independent,1,1
1989-02-26,1,2023-01-24 21:09:35.0,12,50000000,0,0,1,1.0,real state activitys,independent,1,0
1975-08-12,1,2023-01-26 19:39:44.0,12,15000000,0,200000,1,1.0,real state activitys,independent,1,1
1990-08-28,1,2023-01-26 15:54:00.0,12,3500000,0,0,1,26.0,real state activitys,independent,0,0
1996-03-26,1,2023-01-27 01:43:11.0,12,10000000,0,0,1,1.0,real state activitys,independent,0,0
1976-09-27,0,,12,16000000,0,300000,1,,real state activitys,independent,1,1
1970-02-24,1,2023-01-27 20:35:58.0,12,3000000,0,600000,0,26.0,real state activitys,independent,0,0
1991-05-31,0,,12,11000000,0,300000,1,,real state activitys,independent,1,1
1992-12-19,0,,12,10000000,0,300000,1,,real state activitys,independent,1,1
1991-10-06,0,,12,48000000,0,100000,1,,real state activitys,independent,1,1
1991-05-11,1,2023-02-01 20:56:44.0,12,5000000,0,0,1,13.0,real state activitys,independent,0,0
1994-11-13,1,2023-02-02 15:58:18.0,12,8000000,0,100000,1,2.0,real state activitys,independent,1,0
1961-12-16,1,2023-02-02 20:07:51.0,12,8000000,0,300000,0,13.0,real state activitys,independent,0,1
1990-07-29,0,,12,21760000,0,100000,1,,real state activitys,independent,1,1
1996-12-19,1,2023-02-05 17:09:05.0,12,3500000,0,0,1,13.0,real state activitys,independent,0,0
1985-05-10,1,2023-02-09 20:59:13.0,12,25000000,0,0,1,37.0,real state activitys,independent,1,0
1976-10-30,0,,12,400000000,0,500000,1,,real state activitys,independent,1,1
1961-08-26,0,,12,6771000,0,250000,1,,real state activitys,independent,1,1
1963-10-06,0,,12,2557500,0,200000,1,,real state activitys,independent,1,1
1958-09-22,1,2023-02-20 18:02:02.0,12,20000000,0,0,1,1.0,real state activitys,independent,0,0
1966-05-23,0,,12,4800000,0,300000,1,,real state activitys,independent,1,1
1988-12-11,1,2023-02-21 20:27:45.0,12,12000000,0,1000000,1,1.0,real state activitys,independent,1,0
1981-11-08,0,,12,43258186,0,300000,1,,real state activitys,independent,1,1
1986-11-23,1,2023-02-23 00:40:20.0,12,6000000,0,0,0,1.0,real state activitys,independent,1,0
1995-12-04,0,,12,3196000,0,500000,1,,real state activitys,independent,1,1
1970-04-12,0,,12,18500708,0,300000,0,,real state activitys,independent,1,1
1987-06-21,1,2023-02-28 01:58:17.0,12,13000000,0,1000000,1,1.0,real state activitys,independent,1,0
1978-06-25,1,2023-03-01 16:40:50.0,12,6000000,0,0,0,37.0,real state activitys,independent,1,0
1981-02-05,1,2023-05-12 00:02:38.0,12,20000000,0,0,1,1.0,real state activitys,independent,1,1
1987-04-09,1,2023-03-03 22:00:29.0,12,9000000,0,500000,1,12.0,real state activitys,independent,1,1
1968-07-06,0,,12,500000000,0,500000,1,,real state activitys,independent,0,0
1957-02-23,0,,12,50000000,0,500000,1,,real state activitys,independent,1,1
1996-06-07,1,2023-03-09 14:32:53.0,12,4000000,0,0,0,1.0,real state activitys,independent,1,1
1953-02-12,0,,12,5030300,0,200000,1,,real state activitys,independent,1,1
1990-10-02,1,2023-03-22 17:04:58.0,12,12000000,0,0,1,37.0,real state activitys,independent,0,0
1969-09-19,1,2023-03-25 22:34:00.0,12,4000000,0,0,1,13.0,real state activitys,independent,1,0
1996-03-30,1,2023-03-28 19:58:28.0,12,4500000,0,0,1,1.0,real state activitys,independent,1,0
1968-10-21,1,2023-03-31 22:27:08.0,12,6000000,0,300000,1,1.0,real state activitys,independent,1,0
1989-02-24,1,2023-04-13 16:02:01.0,12,3500000,0,1000000,1,12.0,real state activitys,independent,1,0
1973-06-16,1,2023-04-14 12:38:05.0,12,18000000,0,0,1,1.0,real state activitys,independent,1,0
1965-12-21,0,,12,50000000,0,100000,0,,real state activitys,independent,1,1
1981-03-02,1,2023-04-20 20:31:07.0,12,39000000,0,0,1,1.0,real state activitys,independent,0,0
1995-03-13,1,2023-05-09 16:19:32.0,12,2500000,0,0,0,1.0,real state activitys,independent,1,0
1993-08-31,1,2023-05-11 17:39:04.0,12,10000000,0,0,0,2.0,real state activitys,independent,1,0
1993-04-18,1,2023-05-11 17:39:05.0,12,6500000,0,0,1,2.0,real state activitys,independent,1,0
1980-12-23,1,2023-05-12 15:20:26.0,12,42000000,0,0,1,2.0,real state activitys,independent,1,0
1989-02-19,1,2023-05-16 13:06:26.0,12,3000000,0,0,0,37.0,real state activitys,independent,1,0
1994-08-11,1,2023-05-18 17:24:47.0,12,20000000,0,0,1,2.0,real state activitys,independent,1,1
1983-06-06,1,2023-05-18 20:06:28.0,12,8500000,0,0,1,4.0,real state activitys,independent,1,1
1963-03-12,0,,12,30600916,0,300000,1,,real state activitys,independent,1,1
1952-06-22,1,2023-05-30 14:39:09.0,12,8000000,0,0,1,1.0,real state activitys,independent,0,0
1995-09-08,0,,12,4000000,0,300000,0,,real state activitys,independent,1,1
1986-07-05,1,,13,7000000,0,3000000,1,1.0,other personal services activities,employee,1,0
0000-00-00,1,,13,8300000,0,950000,0,,other personal services activities,employee,0,0
1996-12-06,0,,13,2400000,0,200000,0,,other personal services activities,employee,1,1
1972-10-29,1,2022-11-09 15:41:59.0,13,3500000,3500000,0,1,1.0,other personal services activities,employee,0,0
1981-06-26,0,,13,18500000,0,1000000,1,,other personal services activities,employee,1,1
1975-06-03,0,,13,4500000,0,200000,0,,other personal services activities,employee,0,0
1993-11-15,0,,13,0,0,0,0,,other personal services activities,employee,1,1
1991-06-08,0,,13,50000000,0,0,1,,other personal services activities,employee,1,1
1989-09-27,0,,13,300000000,0,0,1,,other personal services activities,employee,0,0
1970-08-02,0,,13,26337698,0,400000,1,,other personal services activities,employee,1,1
1985-07-29,1,2023-02-13 23:42:04.0,13,10000000,4000000,0,1,2.0,other personal services activities,employee,1,0
1981-11-01,0,,13,7369000,0,300000,1,,other personal services activities,employee,1,1
1968-05-06,1,2023-03-14 21:25:32.0,13,18279164,18279164,500000,1,1.0,other personal services activities,employee,0,0
1993-04-04,0,,13,3000000,14000000,500000,1,1.0,other personal services activities,employee,1,1
1976-08-24,1,2023-03-28 21:14:27.0,13,6610748,0,200000,1,2.0,other personal services activities,employee,1,1
1983-01-05,0,,13,141000000,0,1000000,1,,other personal services activities,employee,1,1
1987-10-13,1,2023-04-04 16:44:42.0,13,6000000,0,0,1,2.0,other personal services activities,employee,1,0
1989-05-25,1,2023-04-18 15:04:13.0,13,3000000,8000000,200000,0,1644.0,other personal services activities,employee,0,0
1982-12-22,1,,13,6000000,0,0,0,,other personal services activities,independent,0,1
1994-01-03,1,,13,40000000,0,0,1,,other personal services activities,independent,1,0
1995-06-10,1,,13,6500000,0,0,1,,other personal services activities,independent,1,0
2000-06-07,1,,13,4000000,0,0,0,,other personal services activities,independent,0,0
1993-01-31,1,,13,3600000,0,300000,1,,other personal services activities,independent,1,1
1987-08-08,1,,13,7000000,0,0,1,,other personal services activities,independent,0,0
1973-07-04,1,,13,5000000,0,0,1,,other personal services activities,independent,1,0
1976-06-01,1,,13,50000000,0,0,1,,other personal services activities,independent,1,0
1994-01-02,1,,13,5000000,0,0,0,,other personal services activities,independent,1,0
1966-06-05,1,,13,3000000,0,1000000,0,1.0,other personal services activities,independent,1,0
2002-04-22,1,,13,12000000,0,0,0,1.0,other personal services activities,independent,1,1
1973-06-01,1,,13,15000000,0,0,1,1.0,other personal services activities,independent,1,1
1970-06-02,1,,13,4500000,0,0,1,13.0,other personal services activities,independent,0,0
1983-06-04,1,,13,147957067,0,0,1,1.0,other personal services activities,independent,1,0
1980-06-12,1,,13,4000000,0,0,0,,other personal services activities,independent,0,0
1978-12-28,0,,13,19358574,0,350000000,1,,other personal services activities,independent,1,1
1989-04-13,1,,13,120000000,0,0,1,1.0,other personal services activities,independent,1,0
1992-06-08,1,,13,4000000,0,0,0,1.0,other personal services activities,independent,0,0
1983-06-16,1,,13,5000000,0,0,0,1.0,other personal services activities,independent,0,0
2007-06-19,0,,13,5723000,0,5723000,1,,other personal services activities,independent,1,1
1991-12-30,0,,13,6000000,0,200000,0,,other personal services activities,independent,1,1
1982-01-06,1,,13,4100000,0,0,0,15.0,other personal services activities,independent,0,0
1950-12-12,1,,13,40000000,0,0,1,1.0,other personal services activities,independent,0,0
1996-03-21,0,,13,25000000,0,300000,1,,other personal services activities,independent,1,1
1968-12-19,1,,13,4500000,0,0,0,1.0,other personal services activities,independent,0,0
1966-10-01,1,,13,4500000,0,0,0,1.0,other personal services activities,independent,0,0
1988-09-12,1,,13,5000000,0,0,1,2.0,other personal services activities,independent,1,0
1980-06-29,1,,13,4500000,0,0,1,1.0,other personal services activities,independent,0,0
1981-09-17,0,,13,0,0,0,0,,other personal services activities,independent,0,0
1992-06-04,1,,13,3000000,0,0,1,9.0,other personal services activities,independent,1,0
1975-05-15,1,,13,5000000,0,0,0,26.0,other personal services activities,independent,0,0
1984-10-26,1,,13,3500000,0,0,1,1.0,other personal services activities,independent,1,0
1988-03-06,1,,13,4000000,0,0,1,1.0,other personal services activities,independent,0,0
1995-08-07,1,,13,2500000,0,0,0,13.0,other personal services activities,independent,1,0
1992-10-07,0,,13,4000000,0,300000,1,,other personal services activities,independent,1,1
1990-12-19,1,,13,6500000,0,0,1,26.0,other personal services activities,independent,0,1
1990-04-08,1,,13,8000000,0,0,1,1.0,other personal services activities,independent,1,0
1999-01-18,1,,13,25000000,0,1000000,1,1.0,other personal services activities,independent,1,0
1991-10-29,0,,13,41000000,0,1000000,1,,other personal services activities,independent,1,1
1989-04-07,1,,13,30000000,0,0,1,2.0,other personal services activities,independent,1,0
1978-05-22,1,,13,37000000,0,0,1,1.0,other personal services activities,independent,0,0
1998-10-23,1,,13,3800000,0,0,1,1.0,other personal services activities,independent,0,0
1966-08-31,0,,13,30000000,0,0,1,1.0,other personal services activities,independent,0,0
1976-01-24,0,,13,57000000,0,300000,1,,other personal services activities,independent,1,1
1986-07-15,0,,13,10215100,0,800000,1,,other personal services activities,independent,1,1
1961-05-24,1,2022-10-12 23:03:22.0,13,216000000,0,0,1,1.0,other personal services activities,independent,1,0
1984-06-28,1,2022-10-12 23:25:28.0,13,12000000,0,0,1,1.0,other personal services activities,independent,1,0
1991-10-25,1,2022-10-12 23:25:29.0,13,7000000,0,0,1,1.0,other personal services activities,independent,1,0
1969-10-23,1,2022-10-12 23:24:59.0,13,4000000,0,0,1,1.0,other personal services activities,independent,1,0
1995-03-21,1,2022-10-13 18:45:10.0,13,29598666,0,400000,1,1.0,other personal services activities,independent,1,0
1972-10-25,1,2022-10-13 20:12:44.0,13,59613000,0,0,1,1.0,other personal services activities,independent,1,0
1955-01-01,1,2022-12-09 17:17:40.0,13,90000000,0,300000,1,,other personal services activities,independent,0,0
1998-03-17,1,,13,1300000,0,0,0,1.0,other personal services activities,independent,1,0
1989-12-27,0,,13,45000000,0,1000000,1,,other personal services activities,independent,1,1
1972-02-22,1,2022-10-19 15:56:13.0,13,6000000,0,1500000,1,7.0,other personal services activities,independent,1,1
1994-08-25,1,2022-10-19 22:34:48.0,13,4900000,0,0,1,1.0,other personal services activities,independent,0,0
1977-12-18,1,2022-10-20 20:22:19.0,13,2250000,0,0,0,26.0,other personal services activities,independent,1,0
1978-06-06,1,2022-10-20 22:33:23.0,13,2873017,0,120000,0,1.0,other personal services activities,independent,1,1
1975-01-06,1,2022-10-21 15:27:00.0,13,3000000,0,0,0,13.0,other personal services activities,independent,1,1
1986-12-05,1,2022-10-23 19:16:27.0,13,18000000,0,800000,1,1.0,other personal services activities,independent,0,0
1995-04-08,1,2022-10-24 19:38:54.0,13,11000000,0,0,1,2.0,other personal services activities,independent,1,0
1984-10-04,1,2022-10-25 19:17:54.0,13,5000000,0,0,0,26.0,other personal services activities,independent,0,0
1992-03-20,1,2022-10-25 21:33:42.0,13,5200000,0,0,1,1.0,other personal services activities,independent,0,0
1959-01-22,0,,13,7122000,0,200000,1,,other personal services activities,independent,1,1
1974-10-06,1,2022-10-26 15:26:24.0,13,4000000,0,0,1,26.0,other personal services activities,independent,0,0
1992-05-10,1,2022-10-26 21:58:04.0,13,19000000,0,0,1,2.0,other personal services activities,independent,1,0
1971-07-28,1,2022-10-26 22:43:38.0,13,400000000,0,0,1,7.0,other personal services activities,independent,0,0
1989-08-31,0,,13,31152327,0,300000,1,,other personal services activities,independent,1,1
1993-09-24,0,,13,1,0,1000000,1,1.0,other personal services activities,independent,1,1
